    0.28001E+01    0.63290E+02
    0.28567E+01    0.61199E+02
    0.29144E+01    0.59158E+02
    0.29733E+01    0.57167E+02
    0.30333E+01    0.55226E+02
    0.30946E+01    0.53333E+02
    0.31571E+01    0.51489E+02
    0.32209E+01    0.49693E+02
    0.32860E+01    0.47944E+02
    0.33523E+01    0.46243E+02
    0.34201E+01    0.44588E+02
    0.34892E+01    0.42980E+02
    0.35596E+01    0.41417E+02
    0.36316E+01    0.39899E+02
    0.37049E+01    0.38426E+02
    0.37798E+01    0.36996E+02
    0.38561E+01    0.35609E+02
    0.39340E+01    0.34265E+02
    0.40135E+01    0.32962E+02
    0.40946E+01    0.31700E+02
    0.41773E+01    0.30477E+02
    0.42617E+01    0.29295E+02
    0.43478E+01    0.28150E+02
    0.44356E+01    0.27043E+02
    0.45252E+01    0.25973E+02
    0.46166E+01    0.24939E+02
    0.47099E+01    0.23940E+02
    0.48050E+01    0.22976E+02
    0.49021E+01    0.22045E+02
    0.50011E+01    0.21147E+02
    0.51021E+01    0.20280E+02
    0.52052E+01    0.19445E+02
    0.53104E+01    0.18640E+02
    0.54176E+01    0.17864E+02
    0.55271E+01    0.17117E+02
    0.56387E+01    0.16398E+02
    0.57526E+01    0.15705E+02
    0.58689E+01    0.15039E+02
    0.59874E+01    0.14398E+02
    0.61084E+01    0.13782E+02
    0.62318E+01    0.13190E+02
    0.63577E+01    0.12620E+02
    0.64861E+01    0.12074E+02
    0.66171E+01    0.11548E+02
    0.67508E+01    0.11044E+02
    0.68872E+01    0.10560E+02
    0.70263E+01    0.10095E+02
    0.71682E+01    0.96492E+01
    0.73130E+01    0.92216E+01
    0.74608E+01    0.88115E+01
    0.76115E+01    0.84184E+01
    0.77653E+01    0.80416E+01
    0.79221E+01    0.76806E+01
    0.80822E+01    0.73347E+01
    0.82454E+01    0.70034E+01
    0.84120E+01    0.66862E+01
    0.85819E+01    0.63825E+01
    0.87553E+01    0.60918E+01
    0.89322E+01    0.58136E+01
    0.91126E+01    0.55475E+01
    0.92967E+01    0.52929E+01
    0.94845E+01    0.50494E+01
    0.96761E+01    0.48165E+01
    0.98716E+01    0.45939E+01
    0.10071E+02    0.43811E+01
    0.10274E+02    0.41777E+01
    0.10482E+02    0.39834E+01
    0.10694E+02    0.37977E+01
    0.10910E+02    0.36204E+01
    0.11130E+02    0.34509E+01
    0.11355E+02    0.32892E+01
    0.11584E+02    0.31347E+01
    0.11818E+02    0.29873E+01
    0.12057E+02    0.28465E+01
    0.12301E+02    0.27122E+01
    0.12549E+02    0.25840E+01
    0.12803E+02    0.24616E+01
    0.13061E+02    0.23449E+01
    0.13325E+02    0.22336E+01
    0.13594E+02    0.21274E+01
    0.13869E+02    0.20261E+01
    0.14149E+02    0.19295E+01
    0.14435E+02    0.18374E+01
    0.14727E+02    0.17495E+01
    0.15024E+02    0.16657E+01
    0.15328E+02    0.15859E+01
    0.15637E+02    0.15098E+01
    0.15953E+02    0.14372E+01
    0.16275E+02    0.13681E+01
    0.16604E+02    0.13022E+01
    0.16940E+02    0.12394E+01
    0.17282E+02    0.11795E+01
    0.17631E+02    0.11225E+01
    0.17987E+02    0.10682E+01
    0.18351E+02    0.10165E+01
    0.18721E+02    0.96724E+00
    0.19099E+02    0.92033E+00
    0.19485E+02    0.87567E+00
    0.19879E+02    0.83315E+00
    0.20280E+02    0.79267E+00
    0.20690E+02    0.75414E+00
    0.21108E+02    0.71747E+00
    0.21535E+02    0.68257E+00
    0.21970E+02    0.64935E+00
    0.22413E+02    0.61775E+00
    0.22866E+02    0.58768E+00
    0.23328E+02    0.55908E+00
